"stat_month","storeid","store_type","total_sales_qty","total_begin_qty","total_end_qty","avg_inventory_qty","turnover_ratio"
"2023-09-01","40505",社区店,38266.2960,42658.9720,54592.2932,48625.63260000,0.78695728
"2023-09-01","54878",社区店,35485.8000,32221.9500,47045.7500,39633.85000000,0.89534072
"2023-09-01","58158",社区店,58018.8680,60417.1440,84482.6760,72449.91000000,0.80081352
"2023-09-01","58700",社区店,11075.9160,31855.5440,35620.5016,33738.02280000,0.32829179
"2023-09-01","58722",社区店,17791.4066,37185.8666,27404.9200,32295.39330000,0.55089611
"2023-09-01","61216",非药品老店,12022.0000,7856.0000,5730.0000,6793.00000000,1.76976299
"2023-09-01","64079",非药品老店,,0.0000,0.0000,0.00000000,
"2023-09-01","64746",社区店,20906.7879,20423.7102,60024.4800,40224.09510000,0.51975781
"2023-09-01","68602",社区店,14828.5490,12848.3494,14939.5438,13893.94660000,1.06726687
"2023-09-01","74123",社区店,70420.2440,33559.4680,104902.7440,69231.10600000,1.01717635
"2023-09-01","79639",院外店,27526.7200,24105.9068,33507.1868,28806.54680000,0.95557166
"2023-09-01","97356",社区店,52679.9400,29243.5500,80901.2100,55072.38000000,0.95655826
"2023-09-01","97376",院外店,10175.4600,10967.3800,15053.9200,13010.65000000,0.78208698
"2023-09-01","98536",社区店,17178.4000,17962.4000,18830.0000,18396.20000000,0.93380154
"2023-10-01","109760",院外店,23327.4612,34320.7860,136805.4861,85563.13605000,0.27263448
"2023-10-01","128540",院外店,20028.8134,19705.2920,34720.9466,27213.11930000,0.73599844
"2023-10-01","130091",社区店,14462.0000,29214.0000,46660.0000,37937.00000000,0.38121095
"2023-10-01","154849",社区店,43305.8308,93987.7980,111155.1428,102571.47040000,0.42220152
"2023-10-01","163093",社区店,35216.7700,43528.2500,65576.0840,54552.16700000,0.64556133
"2023-10-01","165872",院外店,10826.7192,8798.5942,12068.4082,10433.50120000,1.03768801
"2023-10-01","16864",社区店,21469.3200,11705.6400,21039.0400,16372.34000000,1.31131652
"2023-10-01","16865",社区店,32995.4200,45040.5200,46153.9476,45597.23380000,0.72362766
"2023-10-01","16866",社区店,46191.0800,159243.9680,167799.0890,163521.52850000,0.28247705
"2023-10-01","16867",社区店,22507.9400,21046.5000,19514.5600,20280.53000000,1.10982996
"2023-10-01","16869",院外店,77513.6720,193734.3680,211907.3116,202820.83980000,0.38217804
"2023-10-01","16870",社区店,96832.4220,223130.0096,260850.6676,241990.33860000,0.40014995
"2023-10-01","16874",社区店,14134.2156,16744.3966,16918.4002,16831.39840000,0.83975289
"2023-10-01","16875",社区店,16521.1436,22542.2056,35689.8964,29116.05100000,0.56742391
"2023-10-01","16876",社区店,27770.6882,33775.2222,24519.0936,29147.15790000,0.95277516
"2023-10-01","16877",社区店,29654.8029,33041.0370,39753.1449,36397.09095000,0.81475750
"2023-10-01","16879",社区店,23541.6300,29245.9000,28510.5980,28878.24900000,0.81520281
"2023-10-01","16880",社区店,44494.0008,37719.2712,55412.0054,46565.63830000,0.95551145
"2023-10-01","16881",社区店,16582.0440,17366.3460,16322.3619,16844.35395000,0.98442742
"2023-10-01","16883",院外店,84217.6560,443245.9644,459686.8084,451466.38640000,0.18654247
"2023-10-01","16884",院外店,28673.5200,29176.3050,39953.0550,34564.68000000,0.82956127
"2023-10-01","16885",社区店,36459.6942,47891.9282,60948.4698,54420.19900000,0.66996620
"2023-10-01","16887",社区店,48326.6445,58639.4100,68399.7855,63519.59775000,0.76081471
"2023-10-01","16890",社区店,36722.8716,39906.5676,60125.9066,50016.23710000,0.73421900
"2023-10-01","16892",院外店,6098.0260,9125.2000,17525.6340,13325.41700000,0.45762365
"2023-10-01","16893",社区店,35355.0380,28067.9500,30812.5120,29440.23100000,1.20090898
"2023-10-01","16894",社区店,14167.7004,23883.9860,31314.5046,27599.24530000,0.51333651
"2023-10-01","16895",社区店,8391.2200,9305.4340,3526.6540,6416.04400000,1.30784950
"2023-10-01","16896",社区店,14230.0000,25285.2000,58401.2000,41843.20000000,0.34007915
"2023-10-01","16898",社区店,22186.9400,20299.1800,19232.1600,19765.67000000,1.12249875
"2023-10-01","16899",社区店,52476.1500,57330.4200,85383.7200,71357.07000000,0.73540225
"2023-10-01","16900",社区店,22972.0728,20351.0400,93226.0628,56788.55140000,0.40451943
"2023-10-01","16901",社区店,153585.8520,16959.7180,76257.8920,46608.80500000,3.29521110
"2023-10-01","16902",社区店,36770.6840,17306.1640,33700.9860,25503.57500000,1.44178547
"2023-10-01","16903",社区店,23889.1950,20371.5540,32568.5040,26470.02900000,0.90249976
"2023-10-01","16904",社区店,26878.9122,36624.5802,54139.3480,45381.96410000,0.59228181
"2023-10-01","16906",社区店,13675.9672,19489.0312,29240.9406,24364.98590000,0.56129592
"2023-10-01","16907",社区店,46596.6786,45074.3632,40178.4844,42626.42380000,1.09314069
"2023-10-01","16908",社区店,59130.3840,42693.7320,54091.5480,48392.64000000,1.22188795
"2023-10-01","16910",社区店,26633.0026,29856.3720,50018.3694,39937.37070000,0.66686920
"2023-10-01","16911",社区店,26248.3500,36081.1860,64802.9100,50442.04800000,0.52036646
"2023-10-01","16913",社区店,111446.4930,61400.9490,96076.8360,78738.89250000,1.41539319
"2023-10-01","16914",社区店,30493.8880,22906.6830,33499.7160,28203.19950000,1.08122087
"2023-10-01","16917",社区店,24260.6788,17394.3100,23946.4400,20670.37500000,1.17369321
"2023-10-01","16918",社区店,14669.1320,37678.7200,37361.5880,37520.15400000,0.39096673
"2023-10-01","16919",社区店,12738.4660,14763.9400,21070.6680,17917.30400000,0.71095885
"2023-10-01","16920",社区店,33763.0242,6392.3460,18034.1325,12213.23925000,2.76446104
"2023-10-01","16921",社区店,15286.7666,10279.8400,61784.7214,36032.28070000,0.42425198
"2023-10-01","16922",社区店,27816.8700,42141.2600,42630.3400,42385.80000000,0.65627804
"2023-10-01","16924",社区店,54141.7366,26883.7500,42602.2614,34743.00570000,1.55834924
"2023-10-01","16928",社区店,12145.7800,33655.7200,33576.9400,33616.33000000,0.36130594
"2023-10-01","16930",社区店,121855.0090,133651.2270,139829.2180,136740.22250000,0.89114239
"2023-10-01","16933",院外店,41076.3604,39922.9524,164472.3920,102197.67220000,0.40193048
"2023-10-01","170559",社区店,12153.3686,24898.5300,70732.4946,47815.51230000,0.25417208
"2023-10-01","175268",院外店,5365.4014,6625.3334,11170.7880,8898.06070000,0.60298547
"2023-10-01","176166",院外店,9969.0266,23921.4840,30077.4308,26999.45740000,0.36923062
"2023-10-01","177278",院外店,14568.0420,17235.6000,137795.1564,77515.37820000,0.18793744
"2023-10-01","178668",社区店,15638.9228,12564.1280,15516.9954,14040.56170000,1.11383882
"2023-10-01","179249",社区店,18166.6954,15987.8040,22504.7920,19246.29800000,0.94390596
"2023-10-01","181624",社区店,10946.1066,9857.8260,28625.3170,19241.57150000,0.56887799
"2023-10-01","182399",社区店,10509.2192,20910.7200,25329.8714,23120.29570000,0.45454518
"2023-10-01","182985",社区店,6036.2020,7590.4000,10730.5980,9160.49900000,0.65893812
"2023-10-01","183039",社区店,22428.8340,22350.7020,27426.7290,24888.71550000,0.90116478
"2023-10-01","184054",社区店,18596.7579,39230.1399,44834.1720,42032.15595000,0.44244120
"2023-10-01","189606",社区店,12842.8180,24629.2760,25429.8580,25029.56700000,0.51310587
"2023-10-01","190106",院外店,9006.3000,28464.0000,47517.0320,37990.51600000,0.23706706
"2023-10-01","190375",社区店,31959.8361,43242.2184,50954.9985,47098.60845000,0.67857283
"2023-10-01","191398",社区店,13063.6200,14866.2000,78227.0200,46546.61000000,0.28065674
"2023-10-01","192925",社区店,39065.9440,42698.2640,67197.3200,54947.79200000,0.71096476
"2023-10-01","193138",社区店,6103.3260,11627.8220,15988.0000,13807.91100000,0.44201660
"2023-10-01","193416",社区店,13404.9442,23074.0162,27234.0880,25154.05210000,0.53291390
"2023-10-01","198166",院外店,12282.7880,13015.5480,20349.5600,16682.55400000,0.73626544
"2023-10-01","198757",院外店,14181.6120,38827.2500,62017.1580,50422.20400000,0.28125728
"2023-10-01","199489",院外店,2024.1800,1921.0000,3939.5000,2930.25000000,0.69078747
"2023-10-01","199507",社区店,18022.5204,30780.8800,49256.4676,40018.67380000,0.45035276
"2023-10-01","201010",社区店,12053.2120,8599.8000,30526.9160,19563.35800000,0.61611161
"2023-10-01","201113",社区店,48259.3780,42401.6306,46058.2160,44229.92330000,1.09110245
"2023-10-01","202020",社区店,131781.0000,92112.0000,80388.0000,86250.00000000,1.52789565
"2023-10-01","206516",社区店,22989.5260,76368.9180,89842.5520,83105.73500000,0.27662983
"2023-10-01","206688",社区店,6541.0980,9171.8040,11471.5060,10321.65500000,0.63372569
"2023-10-01","206718",社区店,2611.4530,4441.3730,4241.1100,4341.24150000,0.60154520
"2023-10-01","207313",社区店,11941.7600,39190.1500,46119.8300,42654.99000000,0.27996161
"2023-10-01","207321",社区店,7096.9720,26624.2800,37745.3640,32184.82200000,0.22050679
"2023-10-01","208556",社区店,32214.0400,36077.0400,53024.6800,44550.86000000,0.72308458
"2023-10-01","208696",社区店,12284.4458,20447.5442,23779.8154,22113.67980000,0.55551341
"2023-10-01","209415",社区店,8754.0000,10400.0000,12716.0000,11558.00000000,0.75739747
"2023-10-01","212947",社区店,8645.6841,17790.9360,23578.2519,20684.59395000,0.41797697
"2023-10-01","213054",社区店,25088.4880,28001.5040,35377.5360,31689.52000000,0.79169668
"2023-10-01","214264",社区店,7550.0600,14180.0000,16650.3000,15415.15000000,0.48978180
"2023-10-01","214796",社区店,21960.8460,60994.5540,70534.7080,65764.63100000,0.33393095
"2023-10-01","215221",社区店,6714.9160,14685.5160,17981.2600,16333.38800000,0.41111593
"2023-10-01","215565",院外店,7755.8080,16109.7880,19468.9800,17789.38400000,0.43597957
"2023-10-01","216368",社区店,5404.8000,12858.8000,18348.2000,15603.50000000,0.34638382
"2023-10-01","216723",院外店,19456.7280,20217.0000,22823.2719,21520.13595000,0.90411733
"2023-10-01","217229",社区店,216.0000,0.0000,41264.0000,20632.00000000,0.01046917
"2023-10-01","32797",院外店,10946.8200,16455.6242,21523.8042,18989.71420000,0.57646049
"2023-10-01","32821",院外店,26461.3960,22899.3394,27165.2634,25032.30140000,1.05709002
"2023-10-01","38696",社区店,24406.8008,46296.2780,56848.5022,51572.39010000,0.47325324
"2023-10-01","40505",社区店,35028.4220,47579.9972,57531.5452,52555.77120000,0.66650000
"2023-10-01","54878",社区店,26757.5280,35706.9500,48809.8340,42258.39200000,0.63318850
"2023-10-01","58158",社区店,90399.2640,79930.6760,75744.9920,77837.83400000,1.16137949
"2023-10-01","58700",社区店,11594.3148,29369.7760,41883.3080,35626.54200000,0.32544036
"2023-10-01","58722",社区店,14206.1400,22938.1200,37815.2000,30376.66000000,0.46766629
"2023-10-01","61216",非药品老店,14626.0000,5610.0000,4850.0000,5230.00000000,2.79655831
"2023-10-01","64746",社区店,19759.7808,43887.1800,55772.7531,49829.96655000,0.39654413
"2023-10-01","68602",社区店,9672.2800,10387.7360,39333.4560,24860.59600000,0.38906066
"2023-10-01","74123",社区店,62175.5040,98437.3040,114521.8000,106479.55200000,0.58391966
"2023-10-01","79639",院外店,31117.9720,27969.1868,31880.7668,29924.97680000,1.03986620
"2023-10-01","97356",社区店,39902.5239,30680.9100,40702.9200,35691.91500000,1.11797094
"2023-10-01","97376",院外店,10475.8900,12005.9200,69265.0900,40635.50500000,0.25780139
"2023-10-01","98536",社区店,11584.0000,15414.0000,14550.0000,14982.00000000,0.77319450
"2023-11-01","109760",院外店,37656.8430,36669.8730,51965.9100,44317.89150000,0.84969843
"2023-11-01","128540",院外店,25209.1200,29654.5800,40751.2200,35202.90000000,0.71610918
"2023-11-01","130091",社区店,12153.2908,23886.0000,26947.1260,25416.56300000,0.47816421
"2023-11-01","154849",社区店,49832.7640,83101.2760,103594.3120,93347.79400000,0.53383976
"2023-11-01","163093",社区店,44797.3060,46865.0840,55278.9836,51072.03380000,0.87713965
"2023-11-01","165872",院外店,18845.2722,8478.4082,22934.6362,15706.52220000,1.19983736
"2023-11-01","16864",社区店,20658.6000,22684.4400,30425.7920,26555.11600000,0.77795178
"2023-11-01","16865",社区店,43126.6400,38168.9476,45311.7660,41740.35680000,1.03321205
"2023-11-01","16866",社区店,46127.0720,158203.7836,171031.2888,164617.53620000,0.28020752
"2023-11-01","16867",社区店,20645.4976,17616.5600,28648.4024,23132.48120000,0.89248954
"2023-11-01","16869",院外店,91023.0804,201013.4960,222564.2200,211788.85800000,0.42978219
"2023-11-01","16870",社区店,125838.5946,258130.4476,277330.9678,267730.70770000,0.47001928
"2023-11-01","16874",社区店,17660.6496,11468.2510,24941.2000,18204.72550000,0.97011347
"2023-11-01","16875",社区店,19696.9248,29584.7180,97332.1932,63458.45560000,0.31039086
"2023-11-01","16876",社区店,26046.4266,16491.5460,26197.3648,21344.45540000,1.22029005
"2023-11-01","16877",社区店,36160.5648,34446.3450,45949.7802,40198.06260000,0.89955989
"2023-11-01","16879",社区店,27533.0580,23520.7014,37840.0034,30680.35240000,0.89741661
"2023-11-01","16880",社区店,41946.0886,50394.1458,63743.6572,57068.90150000,0.73500781
"2023-11-01","16881",社区店,14002.6410,12887.9619,26338.3059,19613.13390000,0.71394204
"2023-11-01","16883",院外店,93172.9160,455723.2084,480408.8924,468066.05040000,0.19905933
"2023-11-01","16884",院外店,34233.9210,35885.0550,44516.0340,40200.54450000,0.85157854
"2023-11-01","16885",社区店,37877.4688,54337.3432,54929.5944,54633.46880000,0.69330155
"2023-11-01","16887",社区店,36995.4000,52047.9000,96570.6801,74309.29005000,0.49785699
"2023-11-01","16890",社区店,40241.1182,56132.8018,73918.7546,65025.77820000,0.61884869
"2023-11-01","16892",院外店,5722.1600,5292.5600,6169.3000,5730.93000000,0.99846970
"2023-11-01","16893",社区店,35896.6120,25236.3120,57045.8000,41141.05600000,0.87252529
"2023-11-01","16894",社区店,10271.1282,27501.7046,33816.7764,30659.24050000,0.33500921
"2023-11-01","16895",社区店,8403.9700,5846.9240,11278.9540,8562.93900000,0.98143522
"2023-11-01","16896",社区店,15364.8000,22661.2000,23873.2000,23267.20000000,0.66036308
"2023-11-01","16898",社区店,27347.1220,14760.7000,55144.3180,34952.50900000,0.78240798
"2023-11-01","16899",社区店,47189.5110,76773.6900,88142.3487,82458.01935000,0.57228528
"2023-11-01","16900",社区店,24130.3120,21550.6140,23706.5020,22628.55800000,1.06636543
"2023-11-01","16901",社区店,164431.1400,24315.0380,31208.6646,27761.85130000,5.92291696
"2023-11-01","16902",社区店,36742.0800,31239.9760,148064.0960,89652.03600000,0.40982984
"2023-11-01","16903",社区店,31112.4849,24893.1540,89108.9091,57001.03155000,0.54582319
"2023-11-01","16904",社区店,34696.6604,34354.4080,35883.4502,35118.92910000,0.98797603
"2023-11-01","16906",社区店,17077.8032,21656.0572,25126.2140,23391.13560000,0.73009722
"2023-11-01","16907",社区店,71423.5080,36003.4844,40861.9176,38432.70100000,1.85840459
"2023-11-01","16908",社区店,72000.6040,51987.5480,43286.0640,47636.80600000,1.51144902
"2023-11-01","16910",社区店,27201.5734,30216.3694,45874.4354,38045.40240000,0.71497662
"2023-11-01","16911",社区店,32484.1740,57638.9100,70942.9560,64290.93300000,0.50526835
"2023-11-01","16913",社区店,90294.3450,62817.0360,91334.8935,77075.96475000,1.17149808
"2023-11-01","16914",社区店,39403.4040,27038.9160,42195.0960,34617.00600000,1.13826724
"2023-11-01","16917",社区店,15160.5000,17741.0000,48534.5000,33137.75000000,0.45749937
"2023-11-01","16918",社区店,12215.8000,28712.2540,45869.2568,37290.75540000,0.32758253
"2023-11-01","16919",社区店,12299.5480,18317.9400,35864.0600,27091.00000000,0.45400863
"2023-11-01","16920",社区店,46436.6049,13431.7845,24582.8796,19007.33205000,2.44308905
"2023-11-01","16921",社区店,14581.8840,58142.7880,59107.1040,58624.94600000,0.24873172
"2023-11-01","16922",社区店,35780.7400,40509.9400,86108.0520,63308.99600000,0.56517623
"2023-11-01","16924",社区店,61354.0846,38677.7780,42491.4734,40584.62570000,1.51175681
"2023-11-01","16928",社区店,12277.0000,26158.2600,36311.7720,31235.01600000,0.39305246
"2023-11-01","16930",社区店,125218.6592,137209.2180,147911.8440,142560.53100000,0.87835432
"2023-11-01","16933",院外店,41868.7534,161738.1600,181280.3066,171509.23330000,0.24411952
"2023-11-01","170559",社区店,11829.1386,24188.5466,19315.7016,21752.12410000,0.54381533
"2023-11-01","175268",院外店,6594.7880,6980.7880,26516.0000,16748.39400000,0.39375644
"2023-11-01","176166",院外店,13466.0900,25711.4308,32316.1234,29013.77710000,0.46412743
"2023-11-01","177278",院外店,15137.7640,13545.0000,22096.7160,17820.85800000,0.84944080
"2023-11-01","178668",社区店,10075.1902,13081.8482,20325.6620,16703.75510000,0.60316917
"2023-11-01","179249",社区店,20841.3920,18544.7920,44079.4600,31312.12600000,0.66560130
"2023-11-01","181624",社区店,13932.1304,26525.3836,42531.2532,34528.31840000,0.40349866
"2023-11-01","182399",社区店,9449.8980,11761.7200,12193.9000,11977.81000000,0.78895040
"2023-11-01","182985",社区店,6994.6920,8356.4000,11736.3280,10046.36400000,0.69624114
"2023-11-01","183039",社区店,22672.2330,20502.4680,77416.0050,48959.23650000,0.46308387
"2023-11-01","184054",社区店,22493.3121,39536.1720,50387.0502,44961.61110000,0.50027816
"2023-11-01","189606",社区店,12902.0246,16731.7160,75861.5914,46296.65370000,0.27868157
"2023-11-01","190106",院外店,9106.2000,21741.0320,28592.4320,25166.73200000,0.36183482
